Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        1     0.00     0.00  void std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_assign_dispatch<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::__false_type)
  0.00      0.00     0.00        1     0.00     0.00  cl::Platform* std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_allocate_and_copy<_cl_platform_id**>(unsigned long, _cl_platform_id**, _cl_platform_id**)
  0.00      0.00     0.00        1     0.00     0.00  void std::vector<cl::Platform, std::allocator<cl::Platform> >::assign<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<cl::Platform, std::allocator<cl::Platform> >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<cl::Platform, std::allocator<cl::Platform> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<cl::Platform, std::allocator<cl::Platform> >::operator[](unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_fill_initialize(unsigned long, std::pair<char const*, unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::vector(unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> > const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  void std::_Construct<cl::Device, _cl_device_id*>(cl::Device*, _cl_device_id* const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Construct<cl::Device, cl::Device>(cl::Device*, cl::Device const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Construct<cl::Platform, _cl_platform_id*>(cl::Platform*, _cl_platform_id* const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Construct<std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_device_id**>::difference_type std::__distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**, std::random_access_iterator_tag)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_platform_id**>::difference_type std::__distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::random_access_iterator_tag)
  0.00      0.00     0.00        1     0.00     0.00  std::pair<char const*, unsigned long>* std::__addressof<std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>&)
  0.00      0.00     0.00        1     0.00     0.00  cl::Device* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*)
  0.00      0.00     0.00        1     0.00     0.00  cl::Device* std::uninitialized_copy<_cl_device_id**, cl::Device*>(_cl_device_id**, _cl_device_id**, cl::Device*)
  0.00      0.00     0.00        1     0.00     0.00  cl::Platform* std::uninitialized_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_device_id**>::iterator_category std::__iterator_category<_cl_device_id**>(_cl_device_id** const&)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_platform_id**>::iterator_category std::__iterator_category<_cl_platform_id**>(_cl_platform_id** const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::uninitialized_fill_n<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  cl::Device* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, cl::Device>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*, std::allocator<cl::Device>&)
  0.00      0.00     0.00        1     0.00     0.00  cl::Device* std::__uninitialized_copy_a<_cl_device_id**, cl::Device*, cl::Device>(_cl_device_id**, _cl_device_id**, cl::Device*, std::allocator<cl::Device>&)
  0.00      0.00     0.00        1     0.00     0.00  cl::Platform* std::__uninitialized_copy_a<_cl_platform_id**, cl::Platform*, cl::Platform>(_cl_platform_id**, _cl_platform_id**, cl::Platform*, std::allocator<cl::Platform>&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__uninitialized_fill_n_a<std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long>, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> >&)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<cl::Platform>(cl::Platform*)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*)
  0.00      0.00     0.00        1     0.00     0.00  void std::_Destroy<std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long> >(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*, std::allocator<std::pair<char const*, unsigned long> >&)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_device_id**>::difference_type std::distance<_cl_device_id**>(_cl_device_id**, _cl_device_id**)
  0.00      0.00     0.00        1     0.00     0.00  std::iterator_traits<_cl_platform_id**>::difference_type std::distance<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**)
  0.00      0.00     0.00        1     0.00     0.00  std::pair<char const*, unsigned long> std::make_pair<char const*, unsigned long>(char const*, unsigned long)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00      47/47          main [6]
[8]      0.0    0.00    0.00      47         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [8]
-----------------------------------------------
                0.00    0.00      47/47          main [6]
[9]      0.0    0.00    0.00      47         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [9]
-----------------------------------------------
                0.00    0.00       1/29          cl::detail::Wrapper<_cl_device_id*>::Wrapper(cl::detail::Wrapper<_cl_device_id*> const&) [135]
                0.00    0.00       1/29          cl::Context::Context(unsigned long, long*, void (*)(char const*, void const*, unsigned long, void*), void*, int*) [144]
                0.00    0.00       1/29          cl::Event::wait() const [166]
                0.00    0.00       1/29          cl::Program::Program(cl::Context const&, std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > > const&, int*) [150]
                0.00    0.00       1/29          cl::Program::build(std::vector<cl::Device, std::allocator<cl::Device> > const&, char const*, void (*)(_cl_program*, void*), void*) const [179]
                0.00    0.00       1/29          cl::Kernel::Kernel(cl::Program const&, char const*, int*) [117]
                0.00    0.00       1/29          cl::CommandQueue::CommandQueue(cl::Context const&, cl::Device const&, unsigned long, int*) [104]
                0.00    0.00       1/29          cl::CommandQueue::enqueueNDRangeKernel(cl::Kernel const&, cl::NDRange const&, cl::NDRange const&, cl::NDRange const&, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [165]
                0.00    0.00       1/29          cl::detail::Wrapper<_cl_program*>::operator=(cl::detail::Wrapper<_cl_program*> const&) [133]
                0.00    0.00       1/29          int cl::Context::getInfo<std::vector<cl::Device, std::allocator<cl::Device> > >(unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) const [176]
                0.00    0.00       1/29          int cl::Kernel::setArg<unsigned int>(unsigned int, unsigned int) [116]
                0.00    0.00       1/29          int cl::Kernel::setArg<cl::LocalSpaceArg>(unsigned int, cl::LocalSpaceArg) [115]
                0.00    0.00       1/29          int cl::Program::getBuildInfo<std::string>(cl::Device const&, unsigned int, std::string*) const [178]
                0.00    0.00       2/29          cl::CommandQueue::enqueueReadBuffer(cl::Buffer const&, unsigned int, unsigned long, unsigned long, void*, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [74]
                0.00    0.00       2/29          cl::CommandQueue::enqueueWriteBuffer(cl::Buffer const&, unsigned int, unsigned long, unsigned long, void const*, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [75]
                0.00    0.00       3/29          cl::Buffer::Buffer(cl::Context const&, unsigned long, unsigned long, void*, int*) [30]
                0.00    0.00       3/29          cl::detail::Wrapper<_cl_mem*>::Wrapper(cl::detail::Wrapper<_cl_mem*> const&) [39]
                0.00    0.00       3/29          cl::detail::Wrapper<_cl_mem*>::operator=(cl::detail::Wrapper<_cl_mem*> const&) [40]
                0.00    0.00       3/29          int cl::Kernel::setArg<cl::Buffer>(unsigned int, cl::Buffer) [34]
[10]     0.0    0.00    0.00      29         cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/10          cl::Image::~Image() [111]
                0.00    0.00       9/10          cl::Buffer::~Buffer() [13]
[11]     0.0    0.00    0.00      10         cl::Memory::~Memory() [11]
                0.00    0.00      10/10          cl::detail::Wrapper<_cl_mem*>::~Wrapper() [12]
-----------------------------------------------
                0.00    0.00      10/10          cl::Memory::~Memory() [11]
[12]     0.0    0.00    0.00      10         cl::detail::Wrapper<_cl_mem*>::~Wrapper() [12]
                0.00    0.00       9/9           cl::detail::Wrapper<_cl_mem*>::release() const [15]
-----------------------------------------------
                0.00    0.00       9/9           main [6]
[13]     0.0    0.00    0.00       9         cl::Buffer::~Buffer() [13]
                0.00    0.00       9/10          cl::Memory::~Memory() [11]
-----------------------------------------------
                0.00    0.00       9/9           cl::detail::Wrapper<_cl_mem*>::release() const [15]
[14]     0.0    0.00    0.00       9         cl::detail::ReferenceHandler<_cl_mem*>::release(_cl_mem*) [14]
-----------------------------------------------
                0.00    0.00       9/9           cl::detail::Wrapper<_cl_mem*>::~Wrapper() [12]
[15]     0.0    0.00    0.00       9         cl::detail::Wrapper<_cl_mem*>::release() const [15]
                0.00    0.00       9/9           cl::detail::ReferenceHandler<_cl_mem*>::release(_cl_mem*) [14]
-----------------------------------------------
                0.00    0.00       1/7           cl::Image::Image() [110]
                0.00    0.00       3/7           cl::Buffer::Buffer(cl::Context const&, unsigned long, unsigned long, void*, int*) [30]
                0.00    0.00       3/7           cl::Buffer::Buffer() [32]
[16]     0.0    0.00    0.00       7         cl::Memory::Memory() [16]
                0.00    0.00       7/7           cl::detail::Wrapper<_cl_mem*>::Wrapper() [17]
-----------------------------------------------
                0.00    0.00       7/7           cl::Memory::Memory() [16]
[17]     0.0    0.00    0.00       7         cl::detail::Wrapper<_cl_mem*>::Wrapper() [17]
-----------------------------------------------
                0.00    0.00       6/6           cl::detail::Wrapper<_cl_mem*>::retain() const [19]
[18]     0.0    0.00    0.00       6         cl::detail::ReferenceHandler<_cl_mem*>::retain(_cl_mem*) [18]
-----------------------------------------------
                0.00    0.00       3/6           cl::detail::Wrapper<_cl_mem*>::Wrapper(cl::detail::Wrapper<_cl_mem*> const&) [39]
                0.00    0.00       3/6           cl::detail::Wrapper<_cl_mem*>::operator=(cl::detail::Wrapper<_cl_mem*> const&) [40]
[19]     0.0    0.00    0.00       6         cl::detail::Wrapper<_cl_mem*>::retain() const [19]
                0.00    0.00       6/6           cl::detail::ReferenceHandler<_cl_mem*>::retain(_cl_mem*) [18]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<cl::Device, std::allocator<cl::Device> >::operator=(std::vector<cl::Device, std::allocator<cl::Device> > const&) [216]
